npv_eur,irr
-1780975532.2040281,
-292512796.9200245,0.05586453702786471
3396372341.170869,0.17299624669379846
627592460.7650781,0.10579667049733123
-562714268.3472741,0.0457797780371754
2739025086.8127074,0.18489417276484352
-1389209247.5342326,0.10011000000000328
1503705876.4222507,0.14478012761222653
-241685841.8587922,0.04589714747539324
-2592553922.671895,
-2226884245.8729076,
-1168735895.559244,0.011754475079465622
-1098728243.532083,0.03261702106976887
-1533188430.3733528,0.10011
170950804.75970167,0.07951367263879897
-762828652.4091492,0.032444345682408275
-815733922.8138769,0.028857435547765927
-2139261501.1496654,
-2088757346.2151742,
-553645825.198802,0.025603474070957786
1950979478.6375923,0.14586467494709984
-2359132945.785604,
-1936886473.421889,
1707694846.190989,0.15484211088775746
-1795614961.6035047,
-253485955.02311212,
412903326.0777319,0.09376792831582159
-2122904715.7610927,
-691051500.7235172,0.027285302892378935
-1326662917.4985895,0.10011
-169140005.4485062,0.06432996822250353
885228540.1471407,0.1098600599399772
193341307.11064762,0.08047707487471316
-942933723.946191,0.10011
-1203526606.8536792,0.02156385247189849
-291129146.7618637,0.05884518140063192
1174843249.1335456,0.1081613572219021
-509753912.1689174,0.038790398634936656
474741989.9863554,0.09229520529735882
390332863.5620142,0.09262671573198475
-1433833478.3278394,0.10011
489707268.41185206,0.1090867792296813
-1727450424.3392563,0.10011000000000003
-1948781694.9366732,
-1146311519.241471,
252200759.39973193,0.08312618408859748
125400890.69816524,0.07836827028982957
1331942771.037427,0.13249103106713322
1200743072.9348242,0.1090271926599179
2392596545.6131597,0.13836050762957694
226182013.78155458,0.07772417510990091
292925632.33515894,0.08392119635222198
310674715.781006,0.09263987343164062
-1994466538.3163774,
-52200386.37003723,0.0653114328698542
-2078262946.2184424,
-1946837914.69609,
589111526.3659071,0.09972005170417682
-1862731581.9759324,
-1459376794.6518726,
-2389324225.8734846,
-2230495907.235462,
-1956233185.5072017,
-802357077.9641569,0.015003441751789715
-1838430085.6047125,0.10011
1959535624.053317,0.14203225951799148
1907805893.6316316,0.12500827566905473
110274218.99859965,0.07531856476969423
470967889.00996506,0.08944135763874617
-927718330.1764278,
-2388890179.2198315,
1534339911.7195692,0.13804339802526303
-1477030889.5973582,
1301635502.1533108,0.12262556652312286
-2278411851.883083,
-1613441572.5216126,0.10011
-2058579422.7255287,
-20096805.309833482,0.06925844293933646
1998170333.2781465,0.13656210795537566
-2456485517.5966287,
1863883740.1208344,0.15745384385962044
-823373873.0105548,0.10011000000099796
-2370529425.270751,
643002672.8801533,0.10620571390887565
-740460215.3702226,0.029766856589658088
